img,name,direct,geschlecht,id,href,ageGroup,lastnamefirst,federalState,party,job,office,socials
/blueprint/servlet/resource/image/861984/3x4/108/144/285a723a6723b5e3d607d4b3f49031f4/D27A1039A3920D8B69623986CB1C6359/borchardt_simone.jpg,Simone Borchardt,0,weiblich,860762,/abgeordnete/biografien/B/borchardt_simone-860762,55 - 59 Jahre,"Borchardt, Simone",Mecklenburg-Vorpommern,CDU/CSU,Geschäftsbereichsleiterin Pflege,Deutscher Bundestag,"[{'Homepage': 'https://www.simone-borchardt.de/'}, {'Facebook': 'https://www.facebook.com/SimoneBorchardt2021'}, {'LinkedIn': 'https://www.linkedin.com/in/simone-borchardt-3759b3154/'}, {'Instagram': 'https://www.instagram.com/simone.borchardt/'}, {'Xing': 'https://www.xing.com/profile/Simone_Borchardt4/cv'}]"
/blueprint/servlet/resource/image/862246/3x4/108/144/ddc8b502cccedd1fd2d3c98368f1335c/91991019122D4A22D8094317B63F90D1/limburg_helge_bild.jpg,Helge Limburg,0,männlich,860820,/abgeordnete/biografien/L/limburg_helge-860820,40 - 44 Jahre,"Limburg, Helge",Niedersachsen,Bündnis 90/Die Grünen,Diplom-Jurist (LL.M.),Deutscher Bundestag,"[{'Homepage': 'https://www.helge-limburg.de/'}, {'X': 'https://www.twitter.com/Helge_Limburg'}, {'Instagram': 'https://www.instagram.com/helgelimburg/'}, {'Facebook': 'https://de-de.facebook.com/helge.limburg'}, {'Youtube': 'http://youtube.com/user/helgelimburg?feature=mhum'}]"
/blueprint/servlet/resource/image/862232/3x4/108/144/d8828ce6bdb1aa4ad46701315f630e9e/DFFB5C019FC93B67365A2ED426CAEFB1/larem_andreas_bild.jpg,Andreas Larem,1,männlich,860644,/abgeordnete/biografien/L/larem_andreas-860644,55 - 59 Jahre,"Larem, Andreas",Hessen,SPD,Groß- und Außenhandelskaufmann/ Bürgermeister a.D.,Deutscher Bundestag,"[{'Homepage': 'https://andreas-larem.de/'}, {'Facebook': 'https://www.facebook.com/andreas.larem.bundestagskandidat'}, {'Instagram': 'https://www.instagram.com/andreas.larem/?hl=de'}, {'Youtube': 'youtube: youtube.com/channel/UC5rX_XlmxQCYl6qNLglyQvQ'}]"
/blueprint/servlet/resource/image/864832/3x4/108/144/603b3c8b5ea4edba9fafa9554e647599/AB371F2B20CF96515CA0B582641DF017/jensen_gyde_bild.jpg,Gyde Jensen,0,weiblich,857518,/abgeordnete/biografien/J/jensen_gyde-857518,30 - 34 Jahre,"Jensen, Gyde",Schleswig-Holstein,FDP,Politikwissenschaftlerin (M.A.),Deutscher Bundestag,"[{'Homepage': 'http://www.gyde-jensen.com'}, {'Facebook': 'http://www.facebook.com/JensenGyde'}, {'X': 'https://twitter.com/gydej?lang=de'}, {'Instagram': 'https://www.instagram.com/gydejensen/'}]"
/blueprint/servlet/resource/image/864600/3x4/108/144/fabaf64ee26b3304c73b07dbd32e5ec8/7B14B0CEE6C8B846ACD9420C162F1FE9/brand_michael_bild.jpg,Michael Brand,1,männlich,857184,/abgeordnete/biografien/B/brand_michael-857184,50 - 54 Jahre,"Brand (Fulda), Michael",Hessen,CDU/CSU,Angestellter,Deutscher Bundestag,"[{'Homepage': 'http://www.michael-brand.de/'}, {'Facebook': 'http://www.facebook.com/menschbrand'}, {'Instagram': 'http://www.instagram.com/mensch_brand'}, {'Youtube': 'http://www.youtube.com/channel/UCmVNQ0tz3MIOMCGwzY4RLRg'}]"
/blueprint/servlet/resource/image/864426/3x4/108/144/bdfce3bd5aba26b54ec65c126ba53708/6261278CAC4DC3B4D127DE124FEAC692/lindner_tobias_gross.jpg,Dr. Tobias Lindner,0,männlich,857672,/abgeordnete/biografien/L/lindner_tobias-857672,40 - 44 Jahre,"Lindner, Dr. Tobias",Rheinland-Pfalz,Bündnis 90/Die Grünen,Wirtschaftswissenschaftler,Deutscher Bundestag,"[{'Homepage': 'http://www.tobias-lindner.de'}, {'Facebook': 'https://www.facebook.com/pages/Tobias-Lindner/278875132141051'}, {'X': 'https://twitter.com/tobiaslindner'}, {'Instagram': 'https://www.instagram.com/tobias.lindner.mdb'}]"
/blueprint/servlet/resource/image/864396/3x4/108/144/b3444cbc25cdc72e29a0c6e72f3e6a37/B0477D3C1876342E10E8E369C9890A24/lauterbach_karl_gross.jpg,Prof. Dr. Karl Lauterbach,1,männlich,857696,/abgeordnete/biografien/L/lauterbach_karl-857696,60 - 64 Jahre,"Lauterbach, Prof. Dr. Karl",Nordrhein-Westfalen,SPD,Universitätsprofessor,Deutscher Bundestag,"[{'Homepage': 'http://www.karllauterbach.de/'}, {'Facebook': 'https://www.facebook.com/Karl.Lauterbach.spd'}, {'X': 'https://www.twitter.com/karl_lauterbach'}, {'Instagram': 'https://www.instagram.com/karl_lauterbach_mdb/'}]"
/blueprint/servlet/resource/image/862568/3x4/108/144/3dbd98c5cca5e3fe834b0e4280739426/D702A99A0500686A7C92B1C159CC0856/jurisch_ann-veruschka.jpg,Dr. Ann-Veruschka Jurisch,0,weiblich,860692,/abgeordnete/biografien/J/jurisch_ann-860692,50 - 54 Jahre,"Jurisch, Dr. Ann-Veruschka",Baden-Württemberg,FDP,Juristin,Deutscher Bundestag,"[{'Homepage': 'https://www.avjurisch.de'}, {'Instagram': 'https://www.instagram.com/avjurisch/'}, {'Facebook': 'https://www.facebook.com/avjurisch'}, {'LinkedIn': 'ttps://ch.linkedin.com/in/dr-ann-veruschka-jurisch'}]"
/blueprint/servlet/resource/image/864606/3x4/108/144/438748dd8f8629147368c9ac43453aac/2C2BBD502B5D6FD01AEFBB9EF24E4022/brandl_reinhard_gross.jpg,Dr. Reinhard Brandl,1,männlich,857194,/abgeordnete/biografien/B/brandl_reinhard-857194,45 - 49 Jahre,"Brandl, Dr. Reinhard",Bayern,CDU/CSU,Diplom-Wirtschaftsingenieur,Deutscher Bundestag,"[{'Homepage': 'http://www.reinhard-brandl.de'}, {'Facebook': 'https://www.facebook.com/reinhard.brandl'}, {'X': 'https://www.twitter.com/reinhardbrandl'}, {'LinkedIn': 'https://www.linkedin.com/in/reinhard-brandl-7aa768193'}, {'Instagram': 'https://www.instagram.com/reinhard.brandl'}]"
/blueprint/servlet/resource/image/862248/3x4/108/144/d09b0551bc6f9c367741fb9fcff74cf5/3DCEFCDF3E91573A82EAE081E63F9B2D/loop_denise.jpg,Denise Loop,0,weiblich,861324,/abgeordnete/biografien/L/loop_denise-861324,25 - 29 Jahre,"Loop, Denise",Schleswig-Holstein,Bündnis 90/Die Grünen,Sozialarbeiterin,Deutscher Bundestag,"[{'Homepage': 'http://denise-loop.de'}, {'X': 'https://twitter.com/denise_loop'}, {'Instagram': 'https://www.instagram.com/denise.loop/'}]"
/blueprint/servlet/resource/image/864432/3x4/108/144/ed7ea8c3c98de983378348eb7c336701/9D2FD22BFFDC89ACB9B5C375F2723B04/lehmann_sylvia_bild.jpg,Sylvia Lehmann,1,weiblich,857668,/abgeordnete/biografien/L/lehmann_sylvia-857668,65 - 69 Jahre,"Lehmann, Sylvia",Brandenburg,SPD,Ingenieurökonomin,Deutscher Bundestag,"[{'Homepage': 'http://www.sylvia-lehmann.de/'}, {'Facebook': 'https://www.facebook.com/Sylvia-Lehmann-1867495213504775/'}, {'Instagram': 'https://www.instagram.com/lehmannspd/'}]"
/blueprint/servlet/resource/image/864660/3x4/108/144/cfc8ad2bac138dc5134cae3b60b94f56/8CFE8F489BDC13A5F23D4CD2D73F3EC4/klein_karsten_gross.jpg,Karsten Klein,0,männlich,857608,/abgeordnete/biografien/K/klein_karsten-857608,45 - 49 Jahre,"Klein, Karsten",Bayern,FDP,Diplom-Kaufmann,Deutscher Bundestag,"[{'Homepage': 'https://www.karsten-klein.de'}, {'Facebook': 'https://www.facebook.com/karsten.klein.stadtrat'}, {'X': 'https://twitter.com/MdBKlein'}, {'Instagram': 'https://www.instagram.com/KarstenKleinMdB'}]"
/blueprint/servlet/resource/image/864564/3x4/108/144/9a1fc9159130bd1b0da40ce23a1897d6/9415601B63DF0CD30154B61AA1907392/braun_helge_gross.jpg,Prof. Dr. Helge Braun,0,männlich,857178,/abgeordnete/biografien/B/braun_helge-857178,50 - 54 Jahre,"Braun, Prof. Dr. Helge",Hessen,CDU/CSU,Arzt,Deutscher Bundestag,"[{'Homepage': 'http://www.helge-braun.de/'}, {'Facebook': 'https://www.facebook.com/helge.braun/'}, {'X': 'https://twitter.com/HBraun'}, {'Instagram': 'https://www.instagram.com/braunhelge'}]"
/blueprint/servlet/resource/image/862252/3x4/108/144/4827d03d5da0626281c3f43876249944/DFC991F06AFD6D04F41372C32A09330B/lucks_max.jpg,Max Lucks,0,männlich,860924,/abgeordnete/biografien/L/lucks_max-860924,25 - 29 Jahre,"Lucks, Max",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Angestellter,Deutscher Bundestag,"[{'Homepage': 'https://www.maxlucks.de/'}, {'X': 'https://twitter.com/max_lucks'}, {'Instagram': 'https://www.instagram.com/max_lks'}, {'Facebook': 'https://www.facebook.com/max.lucks'}]"
/blueprint/servlet/resource/image/866342/3x4/108/144/5c9f5a92285ccf4131b87ffa0e8b91f6/9BDFBA85EA4B6E8858DBCCE4091E8B26/leiser_kevin.jpg,Kevin Leiser,0,männlich,860222,/abgeordnete/biografien/L/leiser_kevin-860222,30 - 34 Jahre,"Leiser, Kevin",Baden-Württemberg,SPD,Lehrer,Deutscher Bundestag,"[{'Homepage': 'http://www.Kevin-Leiser.de'}, {'Facebook': 'http://www.facebook.com/KevinLeiserHohenlohe'}, {'Instagram': 'http://www.instagram.com/KevinLeiserHohenlohe'}]"
/blueprint/servlet/resource/image/864674/3x4/108/144/b9cb19803a64b7f19d34f8d09c0b98d8/AC2967B39BDD17D4B7FBA1A9217D057C/kluckert_daniela_katrin_gross.jpg,Daniela Kluckert,0,weiblich,857594,/abgeordnete/biografien/K/kluckert_daniela-857594,40 - 44 Jahre,"Kluckert, Daniela",Berlin,FDP,Diplom-Volkswirtin,Deutscher Bundestag,"[{'Homepage': 'http://www.daniela-kluckert.de'}, {'Facebook': 'https://www.facebook.com/kluckert.daniela/'}, {'X': 'https://twitter.com/DanielaKluckert'}, {'LinkedIn': 'https://de.linkedin.com/in/daniela-kluckert-28040837'}, {'Instagram': 'https://www.instagram.com/daniela_kluckert/'}]"
/blueprint/servlet/resource/image/863910/3x4/108/144/4b72b38cad3e432e6627a9a0a9e67161/DDB9659D9F4093DDE5F486E75250C4CA/breher_sylvia.jpg,Silvia Breher,1,weiblich,857172,/abgeordnete/biografien/B/breher_silvia-857172,50 - 54 Jahre,"Breher, Silvia",Niedersachsen,CDU/CSU,"Rechtsanwältin, Volljuristin",Deutscher Bundestag,"[{'Homepage': 'http://www.silvia-breher.de/'}, {'Facebook': 'https://www.facebook.com/Silvia.Breher.CDU'}]"
/blueprint/servlet/resource/image/862256/3x4/108/144/6ab3f398b9617372071ef142a6bf8faa/9E340396C1A8596420B4F3E68940ABBB/luhrmann_anna.jpg,Dr. Anna Lührmann,0,weiblich,860732,/abgeordnete/biografien/L/luehrmann_anna-860732,40 - 44 Jahre,"Lührmann, Dr. Anna",Hessen,Bündnis 90/Die Grünen,Politikwissenschaftlerin,Deutscher Bundestag,"[{'Homepage': 'http://www.anna-luehrmann.de'}, {'X': 'https://twitter.com/AnnaLuehrmann'}, {'Instagram': 'https://www.instagram.com/annaluehrmann/'}, {'Facebook': 'https://www.facebook.com/ALuehrmann/'}]"
/blueprint/servlet/resource/image/862584/3x4/108/144/eea4085e99f9a5ab7822887867a08767/090049EC68F6B6B294DE0BF73A4F1622/licina-bode_luiza_bild.jpg,Luiza Licina-Bode,0,weiblich,861002,/abgeordnete/biografien/L/licina_bode_luiza-861002,50 - 54 Jahre,"Licina-Bode, Luiza",Nordrhein-Westfalen,SPD,"Beamtin, Juristin",Deutscher Bundestag,"[{'Homepage': 'https://www.luizalicinabode.de/'}, {'Instagram': 'https://www.instagram.com/luizalicinabode/'}, {'Facebook': 'https://www.facebook.com/LicinaBode/'}, {'TikTok': 'https://www.tiktok.com/@luizalicinabode'}]"
/blueprint/servlet/resource/image/864620/3x4/108/144/9f22ab5767c475e8881bbb16648ac873/743590A04E461B0C7CDAC50350C40C8F/kober_pascal_gross.jpg,Pascal Kober,0,männlich,857540,/abgeordnete/biografien/K/kober_pascal-857540,50 - 54 Jahre,"Kober, Pascal",Baden-Württemberg,FDP,Militärseelsorger,Deutscher Bundestag,"[{'Homepage': 'http://www.pascal-kober.net/'}, {'Facebook': 'https://www.facebook.com/PascalKoberFDP'}, {'X': 'https://twitter.com/pascalkober'}, {'LinkedIn': 'https://www.linkedin.com/in/pascal-kober-4947b3a5'}, {'Instagram': 'https://www.instagram.com/pascalkober/'}]"
/blueprint/servlet/resource/image/864548/3x4/108/144/99b80b7748a09707a2b9a9528aa600e/AA2B6DB2BFD07F01C7C3AD9041B32F0B/brehm_sebastian_gross.jpg,Sebastian Brehm,1,männlich,857198,/abgeordnete/biografien/B/brehm_sebastian-857198,50 - 54 Jahre,"Brehm, Sebastian",Bayern,CDU/CSU,Steuerberater ,Deutscher Bundestag,"[{'Homepage': 'https://www.sebastianbrehm.de/'}, {'Facebook': 'https://www.facebook.com/sebastianbrehm.de/'}, {'X': 'https://twitter.com/Brehm_inNBGNord'}]"
/blueprint/servlet/resource/image/862274/3x4/108/144/5a894bfab93c39e1d977e217a04fd366/BB5474E49CD58BA1BFEE132F723FF80B/mayer_zoe_gross.jpg,Dr. Zoe Mayer,1,weiblich,860136,/abgeordnete/biografien/M/mayer_zoe-860136,25 - 29 Jahre,"Mayer, Dr. Zoe",Baden-Württemberg,Bündnis 90/Die Grünen,Doktorin der Ingenieurwissenschaften,Deutscher Bundestag,"[{'Homepage': 'https://zoe-mayer.de/'}, {'Facebook': 'https://www.facebook.com/zoe.gruene'}, {'X': 'https://twitter.com/zoe_gruene'}, {'Instagram': 'https://www.instagram.com/zoe.gruene'}]"
/blueprint/servlet/resource/image/862244/3x4/108/144/db288642f638689c8490cd640a737740/70A8C3EF55C219739169AA90C67F1C79/limbacher_esra.jpg,Esra Limbacher,1,männlich,861252,/abgeordnete/biografien/L/limbacher_esra-861252,30 - 34 Jahre,"Limbacher, Esra",Saarland,SPD,Jurist,Deutscher Bundestag,"[{'Homepage': 'https://www.esra-limbacher.de'}, {'X': 'https://twitter.com/esralimbacher'}, {'Instagram': 'https://www.instagram.com/esralimbacher/'}, {'Facebook': 'https://www.facebook.com/esralimbacher'}]"
/blueprint/servlet/resource/image/864690/3x4/108/144/38aa234b3517f027dfd4675c39c2ee3c/6F4A850F25BAAA6CF9B425DB2917FB3D/koehler_lukas_gross.jpg,Dr. Lukas Köhler,0,männlich,857606,/abgeordnete/biografien/K/koehler_lukas-857606,35 - 39 Jahre,"Köhler, Dr. Lukas",Bayern,FDP,Philosoph,Deutscher Bundestag,"[{'Homepage': 'https://lukaskoehler.de/'}, {'Facebook': 'https://www.facebook.com/lukaskoehler.julis/'}, {'X': 'https://twitter.com/koehler_fdp'}, {'LinkedIn': 'https://de.linkedin.com/in/dr-lukas-köhler'}, {'Instagram': 'https://www.instagram.com/lukas_k2017/?hl=de'}]"
/blueprint/servlet/resource/image/864544/3x4/108/144/724b894bc836d0b0a9ed056fedcb106a/94859E3E77E65E88431FFCC50E20A81C/brehmer_heike_gross.jpg,Heike Brehmer,1,weiblich,857180,/abgeordnete/biografien/B/brehmer_heike-857180,60 - 64 Jahre,"Brehmer, Heike",Sachsen-Anhalt,CDU/CSU,Diplom-Betriebswirtin (FH),Deutscher Bundestag,"[{'Homepage': 'http://www.heike-brehmer.de'}, {'Facebook': 'http://facebook.com/heike.brehmer.14'}, {'X': 'https://twitter.com/HeikeBrehmerMdB'}, {'Instagram': 'https://www.instagram.com/heike_brehmer_mdb'}, {'Flickr': 'https://www.flickr.com/photos/heikebrehmer'}]"
/blueprint/servlet/resource/image/862280/3x4/108/144/2c2341eacd5095cb15b58126dad3fd07/65753377318D72D944DB842A5F3B8E83/menge_susanne.jpg,Susanne Menge,0,weiblich,860842,/abgeordnete/biografien/M/menge_susanne-860842,60 - 64 Jahre,"Menge, Susanne",Niedersachsen,Bündnis 90/Die Grünen,Studienrätin,Deutscher Bundestag,"[{'Homepage': 'https://susanne2021.de/?ltclid=f43ca42d-ebf6-46c8-b1c7-313fedf3f06b'}, {'Instagram': 'https://www.instagram.com/susannemenge_nds/'}]"
/blueprint/servlet/resource/image/864402/3x4/108/144/ff834dfd3b6ebe927e0d28e3e84bb510/455A8C167F6431941D073BCB2F2DCE6F/lindh_helge_gross.jpg,Helge Lindh,1,männlich,857648,/abgeordnete/biografien/L/lindh_helge-857648,45 - 49 Jahre,"Lindh, Helge",Nordrhein-Westfalen,SPD,Wissenschaftlicher Mitarbeiter,Deutscher Bundestag,"[{'Homepage': 'http://www.helge-lindh.de'}, {'Facebook': 'https://www.facebook.com/helgelindh'}, {'X': 'https://twitter.com/helgelindh'}, {'Instagram': 'https://www.instagram.com/helgelindh/'}]"
/blueprint/servlet/resource/image/864700/3x4/108/144/10f31e45e3f55761a5e8080a95c5632c/05CCB74A55F1B55F064D3D77708E1893/konrad_carina_gross.jpg,Carina Konrad,0,weiblich,857568,/abgeordnete/biografien/K/konrad_carina-857568,40 - 44 Jahre,"Konrad, Carina",Rheinland-Pfalz,FDP,Diplom-Agraringenieurin (FH),Deutscher Bundestag,"[{'Homepage': 'http://www.carinakonrad.de'}, {'Facebook': 'https://www.facebook.com/carinakonrad.fdp/'}, {'X': 'https://twitter.com/carina_konrad'}, {'LinkedIn': 'https://linkedin.com/in/carina-konrad-655a25148'}, {'Instagram': 'https://www.instagram.com/ca.konrad'}]"
/blueprint/servlet/resource/image/874126/3x4/108/144/35098b68870255b55b23925969606cb4/200A2995A51A8638A6F1A72FD185D90E/breilmann_michael.jpg,Michael Breilmann,0,männlich,860954,/abgeordnete/biografien/B/breilmann_michael-860954,40 - 44 Jahre,"Breilmann, Michael",Nordrhein-Westfalen,CDU/CSU,Volljurist,Deutscher Bundestag,[]
/blueprint/servlet/resource/image/863298/3x4/108/144/135ef0fb66dd47548dc3f252beac927b/141B7F0E8C96A9DC5AFAEEB36EA09662/michaelsen_swantje.jpg,Swantje Henrike Michaelsen,0,weiblich,860836,/abgeordnete/biografien/M/michaelsen_swantje-860836,40 - 44 Jahre,"Michaelsen, Swantje Henrike",Niedersachsen,Bündnis 90/Die Grünen,Geschäftsstellenleitung,Deutscher Bundestag,"[{'Homepage': 'https://swantje-michaelsen.de'}, {'X': 'https://twitter.com/SwantjeMichael1'}, {'Instagram': 'https://www.instagram.com/swantjemichaelsen'}, {'Facebook': 'https://www.facebook.com/swantje.michaelsen'}]"
/blueprint/servlet/resource/image/862254/3x4/108/144/73d08984869a88cd76600eab428fc7dc/90978091CD861A58B57187F18A7932EA/lugk_bettina.jpg,Bettina Lugk,0,weiblich,860978,/abgeordnete/biografien/L/lugk_bettina-860978,40 - 44 Jahre,"Lugk, Bettina",Nordrhein-Westfalen,SPD,Geowissenschaftlerin / Verwaltungsfachwirtin,Deutscher Bundestag,"[{'Homepage': 'http://www.bettina-lugk.de'}, {'Facebook': 'https://www.facebook.com/lugkbettina/'}, {'Instagram': 'https://www.instagram.com/bettina_lugk/'}]"
/blueprint/servlet/resource/image/862212/3x4/108/144/8b16e942e64372d9e15ecc29f4348576/183F5EC6177B02238D040B688107F3A8/kruse_michael.jpg,Michael Kruse,0,männlich,860754,/abgeordnete/biografien/K/kruse_michael-860754,40 - 44 Jahre,"Kruse, Michael",Hamburg,FDP,Unternehmer,Deutscher Bundestag,"[{'Homepage': 'https://www.kruse.hamburg'}, {'Facebook': 'https://www.facebook.com/michaelkrusefdphamburg'}, {'X': 'https://www.twitter.com/krusehamburg'}, {'LinkedIn': 'https://www.linkedin.com/in/michael-kruse-7375b5201'}, {'Instagram': 'https://www.instagram.com/michael.kruse.75'}]"
/blueprint/servlet/resource/image/864540/3x4/108/144/bd96f819f8a469867dd8ed9e22e124a2/CC9F62CBA2C813C070354B5D3A7430A8/brinkhaus_ralph_gross.jpg,Ralph Brinkhaus,1,männlich,857212,/abgeordnete/biografien/B/brinkhaus_ralph-857212,55 - 59 Jahre,"Brinkhaus, Ralph",Nordrhein-Westfalen,CDU/CSU,Steuerberater,Deutscher Bundestag,"[{'Homepage': 'http://www.ralph-brinkhaus.de'}, {'Facebook': 'https://www.facebook.com/ralph.brinkhaus'}, {'X': 'http://www.twitter.com/rbrinkhaus'}, {'Instagram': 'https://www.instagram.com/ralph_brinkhaus'}]"
/blueprint/servlet/resource/image/864468/3x4/108/144/c33b2e31e603f05f82a3e9d3f70275ee/B517E1DC68368D0B688B6DC2AC3A3E45/mihalic_irene.jpg,Dr. Irene Mihalic,0,weiblich,857750,/abgeordnete/biografien/M/mihalic_irene-857750,45 - 49 Jahre,"Mihalic, Dr. Irene",Nordrhein-Westfalen,Bündnis 90/Die Grünen,Polizeibeamtin,Deutscher Bundestag,"[{'Homepage': 'http://www.irene-mihalic.de'}, {'Facebook': 'https://www.facebook.com/pages/Irene-Mihalic-Mitglied-des-Deutschen-Bundestages/196359297238038'}, {'X': 'http://www.twitter.com/IreneMihalic'}, {'Instagram': 'https://www.instagram.com/irene.mihalic/'}]"
/blueprint/servlet/resource/image/864440/3x4/108/144/f770df5a306eb70e3d7f7c7dea4b3c82/D809162BBFC45B8C19127381DFC38D03/lutze_thomas_gross.png,Thomas Lutze,0,männlich,857660,/abgeordnete/biografien/L/lutze_thomas-857660,50 - 54 Jahre,"Lutze, Thomas",Saarland,SPD,Bürokaufmann,Deutscher Bundestag,"[{'Homepage': 'http://www.thomaslutze.de'}, {'Facebook': 'https://www.facebook.com/thlutze'}]"
/blueprint/servlet/resource/image/864626/3x4/108/144/e26d396d57af6a637f0d638b69d6faae/F45F3FA7FAEC412B308D38C5C9C48EFA/kubicki_wolfgang_gross.png,Wolfgang Kubicki,0,männlich,857640,/abgeordnete/biografien/K/kubicki_wolfgang-857640,70 und älter,"Kubicki, Wolfgang",Schleswig-Holstein,FDP,Rechtsanwalt ,Deutscher Bundestag,"[{'Homepage': 'https://wkubicki.abgeordnete.fdpbt.de/'}, {'Facebook': 'https://www.facebook.com/kubicki.wolfgang'}]"
/blueprint/servlet/resource/image/864546/3x4/108/144/cc815e0ee83122494feeecfddce2a2e7/F040E90E4269E6B2FD5D4731B1C6AE20/brodesser_carsten_bild.jpg,Dr. Carsten Brodesser,1,männlich,857218,/abgeordnete/biografien/B/brodesser_carsten-857218,55 - 59 Jahre,"Brodesser, Dr. Carsten",Nordrhein-Westfalen,CDU/CSU,Diplom-Volkswirt,Deutscher Bundestag,"[{'Homepage': 'http://www.carsten-brodesser.de/'}, {'Facebook': 'https://www.facebook.com/dr.carsten.brodesser/'}, {'Instagram': 'http://www.instagram.com/carsten.brodesser'}]"
/blueprint/servlet/resource/image/862930/3x4/108/144/aaf1ec8523c496ec12ef7982ce7927d5/BE06507CC3262439378FCEEDCEFF9D25/mijatovic_boris.jpg,Boris Mijatović,0,männlich,860738,/abgeordnete/biografien/M/mijatovic_boris-860738,50 - 54 Jahre,"Mijatović, Boris",Hessen,Bündnis 90/Die Grünen,Angestellter,Deutscher Bundestag,"[{'Homepage': 'https://www.boris-mijatovic.de/'}, {'X': 'https://twitter.com/borismijatovic'}, {'Instagram': 'https://www.instagram.com/boris.mijatovic/'}, {'Facebook': 'https://www.facebook.com/BorisfuerBerlin'}]"
/blueprint/servlet/resource/image/862586/3x4/108/144/a1d162d9366c60cc739a4731a94d096b/A7AB6F2812DF32CE59B7CE7D220B0B3C/machalet_tanja.jpg,Dr. Tanja Machalet,1,weiblich,861182,/abgeordnete/biografien/M/machalet_tanja-861182,45 - 49 Jahre,"Machalet, Dr. Tanja",Rheinland-Pfalz,SPD,Diplom-Volkswirtin,Deutscher Bundestag,"[{'Homepage': 'https://www.tanja-machalet.de/'}, {'Facebook': 'https://www.facebook.com/tanja.machalet.spd/'}, {'Youtube': 'https://www.youtube.com/channel/UCpbeQZi42VsKGlBS4quHCUA'}, {'Instagram': 'http://www.instagram.com/tanjamachalet/'}]"
/blueprint/servlet/resource/image/864622/3x4/108/144/f6f1ca06a41fc127c248ad915a5488cd/AF64ACAC20CB1B3CA2225C1047EF628A/kuhle_konstantin_gross.jpg,Konstantin Kuhle,0,männlich,857616,/abgeordnete/biografien/K/kuhle_konstantin-857616,35 - 39 Jahre,"Kuhle, Konstantin",Niedersachsen,FDP,Rechtsanwalt,Deutscher Bundestag,"[{'Homepage': 'https://www.konstantin-kuhle.de/'}, {'Facebook': 'https://www.facebook.com/kuhle.konstantin/'}, {'X': 'https://twitter.com/konstantinkuhle?lang=de'}, {'Instagram': 'https://www.instagram.com/k_eliaz/'}]"
/blueprint/servlet/resource/image/861994/3x4/108/144/fca734048a2d9e5c2701002006033149/DF1D84787171E69C06D53F6E0CBA5C56/brohr_marlon.jpg,Dr. Marlon Bröhr,1,männlich,861144,/abgeordnete/biografien/B/broehr_marlon-861144,45 - 49 Jahre,"Bröhr, Dr. Marlon",Rheinland-Pfalz,CDU/CSU,Zahnarzt,Deutscher Bundestag,[]
/blueprint/servlet/resource/image/864496/3x4/108/144/68ce2e7314847187c1476ba7893f1e51/78DA34AF651697B1E88DD90A5E768F4B/mueller_claudia_gross.jpg,Claudia Müller,0,weiblich,857790,/abgeordnete/biografien/M/mueller_claudia-857790,40 - 44 Jahre,"Müller, Claudia",Mecklenburg-Vorpommern,Bündnis 90/Die Grünen,Betriebswirtin,Deutscher Bundestag,"[{'Homepage': 'https://www.claudia-mueller.de/'}, {'X': 'https://twitter.com/gruenclaudia'}, {'Instagram': 'https://www.instagram.com/gruenclaudia'}, {'Facebook': 'https://www.facebook.com/gruenclaudia'}]"
